feature_row,source_id,class_label,hard_label,entropy,membership_0,membership_1,membership_2,membership_3,membership_4,membership_5
2177,731d8063bbc8c70c6ec7f1c14dd063e0cd5502b3dfa242e4c58b74ef5170b0ad,Healthy-Leaf(1399),5,0.9999999999999318,0.16666671117424972,0.166666679411028,0.16666674395889655,0.16666659683972032,0.166666521947702,0.1666667466684033
2178,8d34678c8957770d8505f135e0b6fec6b981e05e5e2a9266bcc93db2d6567fed,Healthy-Leaf(1399),5,0.9999999999997288,0.16666675576533607,0.16666669219820401,0.16666682137152555,0.16666652690825198,0.16666637698357897,0.16666682677310343
2179,c30c4c5533d1db836c7434f6711a31ba850017aa1e42b383868165e702d0dc5e,Healthy-Leaf(1399),5,0.999999999999942,0.1666667077074588,0.16666667844816221,0.16666673788619216,0.16666660232952385,0.1666665332783755,0.16666674035028747
2180,4e96e9b4ff435c61503189664610afdd3157a64a634cefe3c75a916021969921,Healthy-Leaf(1399),5,0.9999999999996603,0.16666676637417427,0.16666669523274788,0.1666668398042474,0.1666665102563295,0.16666634247747114,0.16666684585502983
2181,a6c962a2d9c940592e4c6345167592e46a4d3fc51bce0c16f29623e81007af60,Healthy-Leaf(1399),5,0.9999999999999787,0.16666669120808206,0.16666667368619167,0.1666667093011258,0.1666666281496388,0.16666658685107508,0.1666667108038866
2182,b4323598e59f905c64076d74e26d6c4c0dd360ad3a32aee877c96caaad1b628d,Healthy-Leaf(1399),5,0.9999999999999639,0.1666666988909967,0.166666675934506,0.166666722551447,0.16666661618333647,0.16666656197299093,0.1666667244667229
2183,4f26146a428cc09ff7fdd73959dfd714946a89898f38364dc6f5eb280fd35413,Healthy-Leaf(1399),4,0.9999999999999616,0.16666663342053212,0.16666665713250092,0.16666660895303348,0.1666667188034881,0.16666677474444144,0.16666660694600405
2184,e0012ef1dc24ed5d4ea4fae0a7645cf4426d07cbc52a588e72ac9ce2d958578d,Healthy-Leaf(1399),5,0.9999999999997776,0.16666674728524555,0.1666666897523887,0.16666680667724434,0.16666654018146024,0.1666664045209288,0.16666681158273236
2185,5c0f72060a66b9fe6b3a10f1449a1e9ba89128b683698869506b11b86e6964c7,Healthy-Leaf(1399),5,0.9999999999998629,0.1666667299444627,0.16666668479974567,0.16666677653210427,0.16666656741460012,0.16666646094111645,0.16666678036797075
2186,7538df118aca1015f1b9856b702fb7486a0d342e35ecd9d7534f2164b78914b7,Healthy-Leaf(1399),5,0.9999999999998834,0.16666672502197483,0.16666668341166072,0.16666676794998556,0.1666665751713129,0.16666647698382206,0.16666677146124403
2187,d3936d2d22f7b7cb72350ee12acf59fd0b2ccb0759326cd5e819fa24b614ee3e,Healthy-Leaf(1399),5,0.9999999999999943,0.1666666786955843,0.1666666701497299,0.1666666874864535,0.16666664786204927,0.16666662763177267,0.16666668817441038
2188,98b066a762714b4b9982e3b597a997ce63dcfa89a50ea7e3266fd9b917e9eb57,Healthy-Leaf(1399),5,0.9999999999999226,0.16666671410020595,0.16666668025441372,0.1666667490338926,0.16666659225638156,0.16666651244025826,0.16666675191484784
2189,e449a7832be7597c276b4c1fd23fb654e41497205c81bbe7ef3e18f17cd20482,Healthy-Leaf(1399),5,0.9999999999998275,0.1666667376872807,0.1666666870277916,0.16666678996631998,0.16666655528093327,0.16666643577725032,0.1666667942604241
2190,579e6bc07cef07dfc1da8fb872ad3c28e3ee686c19a4036dd45b1ad7c30925d3,Healthy-Leaf(1399),5,0.999999999999811,0.16666674098208362,0.16666668795337528,0.16666679571614249,0.16666655008350623,0.16666642503331655,0.16666680023157596
2191,642d25818d40c7709dc14b69cc0ea801ec3326428fe203a58c8f076255fcc1af,Healthy-Leaf(1399),5,0.9999999999997448,0.16666675308135695,0.16666669143603743,0.166666816702316,0.1666665311279709,0.1666663857193627,0.16666682193295598
2192,6282a948025bc4bd680e886b44788f54fc678d103ca1b764f8cfbc5e0bcf20a3,Healthy-Leaf(1399),5,0.9999999999998559,0.16666673150657052,0.16666668522230627,0.16666677929069806,0.16666656491999776,0.16666645581047393,0.16666678324995346
2193,164bc1abc7250cfef0462eb0966ae01ec8cea809c92b41f199737bec73c189c7,Healthy-Leaf(1399),5,0.999999999999955,0.16666670267371458,0.16666667699139764,0.16666672916597572,0.16666661020435372,0.16666654962274063,0.1666667313418177
2194,7602131c0f5fca231fd2151d164a7080155bde97627eb6f02d66c9018f8ff56e,Healthy-Leaf(1399),5,0.9999999999999978,0.16666667303109223,0.16666666844966496,0.16666667779062608,0.16666665661289531,0.1666666458923797,0.1666666782233417
2195,8e560f89fa1ec9c91000465eebcf28ce690a0856579793e444fb4639e398190c,Healthy-Leaf(1399),5,0.9999999999999516,0.1666667041343749,0.16666667741935645,0.16666673169326968,0.16666660792410729,0.16666654488262192,0.16666673394626982
2196,15e4b1384d9a017d282e50bb6694c1306029ae1043a64fc5eebf24245f7bc692,Healthy-Leaf(1399),5,0.9999999999998309,0.16666673689083655,0.1666666867866895,0.16666678860163436,0.16666655651116707,0.1666664383471175,0.16666679286255506
2197,f0d697c81fcc5a54a98dc366ec07c4ba692818f240d7c4cda5ef80aa5d8bc757,Healthy-Leaf(1399),5,0.9999999999998661,0.16666672917490521,0.16666668458138056,0.1666667751965264,0.16666656862242887,0.16666646344180497,0.16666677898295398
2198,b7b7504e1143c4b95c3ee86d203bc9a688419a5731538080e9f03b8795d5679f,Healthy-Leaf(1399),5,0.9999999999999607,0.1666667002762694,0.1666666762719806,0.16666672507459293,0.1666666138998594,0.16666655733600225,0.16666672714129552
2199,99202f66e2100081d65c9c85f75f95bf7e3a45821784995a469d6fe4de57f593,Healthy-Leaf(1399),5,0.9999999999998063,0.16666674190630643,0.16666668822067882,0.16666679731629946,0.16666654863817826,0.16666642203359608,0.16666680188494107
2200,890902e6dc721a3bd36836b4c0e3a5508b042e461756b2ef1f847c7ef6107e25,Healthy-Leaf(1399),5,0.9999999999999662,0.16666669778176735,0.1666666755808592,0.1666667206900611,0.16666661786096634,0.1666665655072016,0.1666667225791444
2201,f7f27cf053fa84d5978e485a4aa00848beb78496a7287786ee6ab18bb9348789,Healthy-Leaf(1399),5,0.9999999999999708,0.16666669562585215,0.16666667497114693,0.16666671693669197,0.16666662125365592,0.16666657252717337,0.16666671868547975
2202,7a75eec4f8edab5204c5eac14e74d58886b796a941b5a5a535e44a453dad45f7,Healthy-Leaf(1399),5,0.9999999999998561,0.16666673145778335,0.16666668523897687,0.16666677915106662,0.16666656504959568,0.16666645603040894,0.1666667830721686
2203,1f5a9189355771bac586ef5c46b51a2bc753a7f72da9bc617154c619062b142b,Healthy-Leaf(1399),5,0.9999999999999757,0.16666669295196626,0.16666667421947903,0.16666671226038976,0.1666666254781159,0.166666581259003,0.1666667138310461
2204,7d556c45f200bf70575a77e131d49418297139b60ca82966eca4a3ca5ae8baaa,Healthy-Leaf(1399),5,0.9999999999997424,0.16666675345758517,0.1666666915179337,0.16666681739662695,0.16666653049654867,0.16666638445111015,0.16666682268019542
2205,c9af053235b541472f6cf275208f2b43c72d7382eaf7b5452093fc7ddd71bb4c,Healthy-Leaf(1399),4,0.9999999999999918,0.16666665179189882,0.16666666238052916,0.1666666408805735,0.16666668995859504,0.16666671498221347,0.1666666400061901
2206,1a41bb8f4128757274a0741da431e2f0568531364074be3eaf43bc18e13fae0f,Healthy-Leaf(1399),5,0.9999999999997267,0.16666675608769987,0.1666666922842487,0.16666682194452348,0.16666652639033988,0.16666637592046166,0.16666682737272634
2207,94ba9383250fefcff0d2f09bf8c6c2106eb18e0b35d94a2b9e6c88c4d9f6a1c0,Healthy-Leaf(1399),5,0.9999999999998423,0.1666667345332595,0.166666686125281,0.16666678448574068,0.16666656023173287,0.1666664460367125,0.16666678858727346
2208,aa18d3e17d743455e9111055385b3d2a9bd14b3fa309305369bd0ad4e4656dd9,Healthy-Leaf(1399),4,0.9999999999999921,0.1666666519412854,0.16666666247071438,0.16666664105113727,0.16666668980893742,0.16666671459627427,0.16666664013165128
2209,445807fb856018b1625e30e68589bdf3081fd2beb28ea205f6e7a04532de871a,Healthy-Leaf(1399),4,0.9999999999999755,0.1666666402365574,0.16666665911463,0.16666662073180954,0.16666670816498866,0.16666675264696193,0.1666666191050525
2210,5f586258c0f584e1529ef57da6346fbd7413843b537bbc29a7d7097c325bb3bb,Healthy-Leaf(1399),5,0.9999999999998926,0.16666672258421225,0.16666668268790066,0.16666676376133333,0.16666657895221623,0.1666664848604833,0.1666667671538543
2211,0d51d6a7441ddfad1d86306a1fd5330301202ae84f213a86fc0287ccb2ca2cfd,Healthy-Leaf(1399),5,0.9999999999999541,0.16666670304083897,0.16666667709396188,0.16666672980883593,0.1666666096234761,0.1666665484229423,0.1666667320099448
2212,e99cba5160c4f00994dc54470e1d49c75f83258b1eaef9ba8463cb63b19e49d9,Healthy-Leaf(1399),5,0.9999999999999732,0.16666669438183665,0.16666667463975735,0.16666671472573955,0.1666666232524766,0.16666657662940892,0.16666671637078095
2213,3414cbf3f4db39e470c24a0471f16258cba1b8b5de868889c2e79fc3a8588f7d,Healthy-Leaf(1399),5,0.9999999999998156,0.166666740025696,0.16666668769780416,0.16666679402378567,0.16666655161476462,0.16666642817806288,0.16666679845988652
2214,1f93e7b90e9d4c27e8a0bdc5e28da8b035c7472fb8b37061501261b952baac08,Healthy-Leaf(1399),4,0.9999999999999966,0.16666665769530992,0.1666666641233605,0.16666665103702005,0.16666668078867258,0.16666669589377864,0.16666665046185827
2215,432dff3e73209f33e81e433bcc6a003559e2dcccb2b348ea072642d0cf1e6891,Healthy-Leaf(1399),5,0.9999999999996825,0.16666676304909098,0.1666666942691503,0.16666683404841715,0.16666651545443942,0.16666635326880475,0.16666683991009734
2216,a09586daee0258713196c26c0386fb6c0b89b54474d92d8c83b0a2a26cb59bc8,Healthy-Leaf(1399),4,0.9999999999999893,0.1666666495885861,0.16666666175701866,0.16666663704461637,0.16666669342570536,0.166666722156782,0.16666663602729148
2217,b82bf4d85d8132f2eb4916368632a37b7149237d60142aedf5e67ff81e963b5b,Healthy-Leaf(1399),5,0.9999999999997654,0.16666674948469518,0.16666669038914605,0.16666681048362297,0.16666653674333295,0.16666639738417732,0.16666681551502546
2218,2d45aed1ebbb93458c6347beaeed78a5de3036386021b6e3e2a6f8cbc51b008c,Healthy-Leaf(1399),5,0.9999999999999497,0.16666670483283133,0.16666667760297654,0.16666673293029635,0.16666660680350567,0.1666665425853924,0.1666667352449978
2219,dd89441f041d1d0d7c607c24af176fdf26f25c91836d996e495040799abbd9f6,Healthy-Leaf(1399),5,0.999999999999811,0.16666674096899775,0.166666687939682,0.16666679571259677,0.1666665500859005,0.166666425054295,0.16666680023852795
2220,d12409f393b1a934b6c226a371d5341d090093d365210c3e5584a57a4934faae,Healthy-Leaf(1399),5,0.9999999999997861,0.16666674574058607,0.16666668931258255,0.1666668039848641,0.16666654261282574,0.16666640955527814,0.1666668087938634
2221,c51c84a60fa2aa3124a1e4d0621ee72fd969812f8f4e38a22aaa2486cc0dfbee,Healthy-Leaf(1399),5,0.9999999999996869,0.16666676237636627,0.16666669408190418,0.166666832868389,0.16666651652061695,0.16666635546963507,0.16666683868308863
2222,fcc49174c718fa213b86af58bdc92e1ac886a9bc9d351699a81468ccca6195f5,Healthy-Leaf(1399),5,0.9999999999996552,0.16666676713091927,0.16666669543781593,0.1666668411364143,0.16666650905086275,0.1666663399971853,0.16666684724680245
2223,ee9ecd48425bcff40a33606559ff217f7d7df4abcf9ef4d58bad7cd8eadd7cc9,Healthy-Leaf(1399),5,0.9999999999999986,0.16666667176351763,0.16666666814317482,0.16666667548092207,0.16666665870419822,0.16666665013602952,0.16666667577215777
2224,3f52be1ddf3339bad9bad650f5e1189d5b812d7a9849d26637c079a7f3aa5e9e,Healthy-Leaf(1399),5,0.9999999999999577,0.16666670154852178,0.16666667667095506,0.16666672721274464,0.16666661197001667,0.16666655327998137,0.16666672931778045
2225,2310c7f2712b22704d61a1cbd33e3a08c65b19a50717a88792e827603797fa75,Healthy-Leaf(1399),5,0.9999999999996917,0.16666676166301114,0.1666666938757273,0.1666668316376019,0.1666665176333817,0.16666635777954783,0.1666668374107301
2226,b7a7b38937bddafd04e3786a8e496bf4d85fc1865b1379d15421f36dc0853f5d,Healthy-Leaf(1399),5,0.999999999999779,0.1666667470526514,0.1666666896885168,0.16666680626530012,0.16666654055321167,0.16666640528660345,0.1666668111537165
2227,6eb2eef0fa6e27303310294afd2cde6acfcd706400a7fbdb5bad93d09bcfc1e5,Healthy-Leaf(1399),4,0.9999999999999992,0.16666666599411273,0.16666666645969141,0.1666666655242118,0.1666666676971084,0.166666668825009,0.1666666654998667
2228,c69758889752f0840210f3a3eadf56424454c42b06738b7bc702db74f731f4e0,Healthy-Leaf(1399),5,0.9999999999998554,0.1666667316325817,0.16666668527573875,0.16666677947854436,0.16666656475227484,0.1666664554353394,0.166666783425521
2229,5ae56e9427c3a43542306d72e1c07cecc7025039f6156282f3f873094aac0709,Healthy-Leaf(1399),5,0.9999999999997923,0.16666674458372496,0.16666668900030537,0.16666680195005718,0.16666654445514487,0.16666641334456023,0.16666680666620748
2230,85287998f387710218d1f7c38ae761220c76047f061a0ade5210be94506f63fc,Healthy-Leaf(1399),4,0.999999999999984,0.16666664564553818,0.16666666068223182,0.16666663008959498,0.16666669971274126,0.16666673509917268,0.1666666287707211
2231,e1349bc0d184e6fdcec95fa2025616b536cd5c875c16aab7c7756b5bec3aa51e,Healthy-Leaf(1399),5,0.9999999999998752,0.16666672698904555,0.16666668394914028,0.16666677141012026,0.16666657204199342,0.1666664705388448,0.16666677507085564
2232,518bdc76183ec1c9b4ef3198303bb1cc4a5a1d6307ab44f59c68ada977617b09,Healthy-Leaf(1399),5,0.9999999999997469,0.166666752690714,0.16666669129957676,0.16666681606380615,0.16666653170103843,0.16666638694566946,0.16666682129919522
2233,4287352b5e2f247851d243021476ff602040c241908174ad1589d6214bf9f35b,Healthy-Leaf(1399),5,0.9999999999999789,0.16666669105766588,0.1666666736816239,0.16666670896506025,0.16666662845624775,0.1666665874244827,0.1666667104149196
2234,49343e5df35e7241dabc5f9ee935a61a6f2936ef74ef0750fa29193c8b131e2d,Healthy-Leaf(1399),5,0.9999999999998087,0.16666674143049617,0.16666668809113572,0.1666667964824519,0.16666654939328027,0.1666664235885455,0.16666680101409045
2235,70ef0ecb98a7c96c1efc5af585b75d1090a5467a07caa9716723f40cfb0f2081,Healthy-Leaf(1399),5,0.9999999999998213,0.16666673895292256,0.16666668739325302,0.16666679215167415,0.16666655330535166,0.16666643167696268,0.1666667965198359
2236,27f46558eaba2358d20c95aa844f3057616c846b65c732d92f4f7ec1bb9c079c,Healthy-Leaf(1399),5,0.999999999999624,0.16666677158162307,0.16666669671208534,0.16666684886883737,0.16666650206592815,0.16666632552145436,0.16666685525007166
2237,dc796aca34c3fa1dadb39b626a49b95c7d810c72cee5392110340154fc55d0b2,Healthy-Leaf(1399),5,0.9999999999999648,0.166666698464206,0.16666667577413982,0.16666672187747167,0.16666661678765413,0.1666665632858482,0.1666667238106802
2238,8782bdfc745ce6e1c96149167fcb889fc1792a02123b2710b6438518c0b601d7,Healthy-Leaf(1399),4,0.999999999999957,0.16666663145677252,0.16666665660529803,0.16666660547605494,0.16666672194772744,0.1666667812046883,0.16666660330945873
2239,68261bdf0aa61d140a6e57139abc7c065ad1175b576b5e115ba3a1aca8e5e46d,Healthy-Leaf(1399),5,0.9999999999997229,0.16666675669846467,0.1666666924474259,0.1666668230247232,0.16666652541280194,0.16666637391294686,0.16666682850363743
2240,7d0f7174ec883c03fa2f33e661a613006f0cf2f5baba3507deca4aa9075601b1,Healthy-Leaf(1399),5,0.9999999999998678,0.1666667287464449,0.16666668443242988,0.16666677449601255,0.1666665692515022,0.16666646478685454,0.16666677828675586
2241,88d0861f216ea4e2c669ee81f403788fbf66e69269c3e247863a7182d8a48829,Healthy-Leaf(1399),5,0.999999999999759,0.16666675063678046,0.16666669072705484,0.16666681246778356,0.16666653495121833,0.1666663936568562,0.16666681756030663
2242,9b25ed08ef52c843b0d1aa35dd2795ca082a77962e1917bba5904a6c5b3cd2c4,Healthy-Leaf(1399),5,0.9999999999997982,0.16666674349072644,0.16666668868815465,0.1666668000469327,0.1666665461737399,0.1666664169044992,0.16666680469594713
2243,e12f03ede2d3598cfed75c666d83e43aa4025d4da9cf56691018578238b75351,Healthy-Leaf(1399),5,0.9999999999999757,0.16666669296423342,0.16666667422326473,0.16666671228745544,0.16666662545512026,0.16666658121192776,0.1666667138579984
2244,54836aa4c969d45e0d7f676b2e899c57150638868a223d95f71a92ad5988619a,Healthy-Leaf(1399),5,0.9999999999999443,0.16666670684714968,0.16666667817878933,0.16666673643477056,0.16666660363850366,0.16666653602787954,0.1666667388729073
2245,821ec7658a269e6018b58601a7a049d7b2090b34f38e211894053da17e31711b,Healthy-Leaf(1399),5,0.9999999999999514,0.16666670412723794,0.16666667740723703,0.16666673169280935,0.16666660792198254,0.16666654489332844,0.1666667339574046
2246,54fa8faf74f3a9d2b65855267118657509fb967dabb811b1fff0c7fc88660daa,Healthy-Leaf(1399),5,0.9999999999997002,0.16666676033156624,0.16666669351000818,0.1666668292961505,0.16666651975008853,0.16666636214168074,0.16666683497050588
2247,c11bc3ae73e6b3f55a794bc5465ab2bd3b2d9cddc4268e5994c328058ba271db,Healthy-Leaf(1399),5,0.9999999999998691,0.16666672844829902,0.16666668438035584,0.16666677392228543,0.16666656977442193,0.16666646581827396,0.16666677765636373
2248,6ebd270fb963abe16f405cf609ad95ca060056675a0646f6323dc66e7fcf5908,Healthy-Leaf(1399),5,0.9999999999996845,0.16666676275506556,0.1666666941896179,0.16666683353230613,0.16666651592189127,0.1666663542306102,0.16666683937050886
2249,008542f0da32432533c13d2088a13425562b65a8982747c340b3be3ba4e97872,Healthy-Leaf(1399),4,0.9999999999999992,0.16666666557403484,0.16666666638720712,0.16666666471376487,0.16666666843575156,0.16666667028064308,0.16666666460859855
2250,a6fe5ebd763f21839f9c1624b7942aa29fd974bfdca8187d48dbd37a3753d832,Healthy-Leaf(1399),5,0.9999999999998594,0.1666667307125577,0.1666666850205555,0.166666777865371,0.16666656621041692,0.16666645844417458,0.16666678174692434
2251,e492fac1fc37b2bb6ea096c8c2479501544990a6ec7d6551ba261698e085546f,Healthy-Leaf(1399),5,0.999999999999962,0.16666669971451611,0.16666667613373107,0.1666667240468077,0.16666661482822442,0.16666655922245352,0.1666667260542672
2252,0359033b166cec5f7331f15f44cc602294461e72ba93ef2e271fce006580249d,Healthy-Leaf(1399),5,0.9999999999998419,0.16666673465564175,0.1666666861450714,0.16666678471885876,0.16666656001784733,0.1666664456167032,0.16666678884587754
2253,f78aceba5cea4053eeb54f8f6e72158812b29140306707652f373b90fc5c36f7,Healthy-Leaf(1399),5,0.9999999999999832,0.16666668841798835,0.16666667292427012,0.16666670438780953,0.16666663259218206,0.16666659599938322,0.16666670567836675
2254,08a445ea724fad00b9c327f3685d2e41d7718f35a582d19a4aa7bdff46a852a6,Healthy-Leaf(1399),5,0.9999999999998347,0.1666667361562646,0.1666666865781345,0.1666667873230125,0.16666655766658528,0.16666644073876996,0.1666667915372332
2255,43b1e5d8f7864051e5b84735e0cd80b5d11a75c56bfc117483eac4521e92a494,Healthy-Leaf(1399),5,0.9999999999997544,0.16666675145942217,0.16666669095885195,0.16666681390179544,0.16666653365497308,0.16666639097614674,0.16666681904881078
2256,9c5b31c0f0f8c23d9cd3d4af91cee1114fd40a73781ce31e88b605cb337806c4,Healthy-Leaf(1399),5,0.9999999999999514,0.1666667041273353,0.1666666773762672,0.16666673175352967,0.1666666078647845,0.16666654482475843,0.16666673405332494
2257,22b52e7e01aa1031558264a4e228301e8c98774826345ae557ecbca26f237f3e,Healthy-Leaf(1399),5,0.9999999999999819,0.1666666893169948,0.16666667317452455,0.16666670596145455,0.16666663116962285,0.16666659306242107,0.16666670731498223
2258,983eeca3ac10bb3736c88e41745a66210f843ac36c421cbe96aa9856de0265cb,Healthy-Leaf(1399),5,0.9999999999999972,0.16666667429968585,0.16666666887762968,0.1666666798715836,0.16666665473879871,0.1666666419046338,0.16666668030766835
2259,8f24c33309b2b0f95dd9d694f4b470ef1342578b0712f875f9dfef4093f67791,Healthy-Leaf(1399),4,0.9999999999999986,0.166666661457831,0.16666666517528902,0.16666665761568378,0.1666666748423161,0.16666668361000742,0.16666665729887273
2260,060121d182b76790e6a50d9dbe54fc47808fb1625a0608ab88ef2535c9acc4c3,Healthy-Leaf(1399),4,0.999999999999974,0.16666663941422405,0.1666666588734753,0.16666661931666207,0.16666670944343476,0.16666675530606373,0.1666666176461402
2261,09fbe0cd30e93b4073f957d17caa914479cd77a1fe3c2c072541d92408425363,Healthy-Leaf(1399),5,0.9999999999999479,0.16666670553550555,0.16666667781238753,0.16666673413683092,0.16666660571465394,0.1666665403158112,0.1666667364848109
2262,d19e62d4b362d2c965487462c3ac500f0753fab1083da05ee029e9199245f1fb,Healthy-Leaf(1399),5,0.9999999999998889,0.16666672353993983,0.16666668295819073,0.16666676542107667,0.16666657745099775,0.16666648175369717,0.16666676887609774
2263,ff4267103ad0fee11f768d18f62c7f04d3de65aad290dcdbbae6449bbc44ce92,Healthy-Leaf(1399),5,0.9999999999998742,0.16666672722908754,0.1666666840113161,0.1666667718356735,0.16666657165609788,0.1666664697490272,0.16666677551879772
2264,804eaba2b1e14e915c447fcf5c247f57c95e0280364b3721cc7540988cfc55d8,Healthy-Leaf(1399),5,0.9999999999997206,0.16666675708348236,0.1666666925754821,0.1666668236634188,0.166666524838262,0.16666637269419096,0.16666682914516368
2265,77d83e22da2e10ea208ff94fd3a47ea6daa0039dab8d0e8c8e3f2df4b1acd924,Healthy-Leaf(1399),5,0.9999999999998281,0.16666673751366196,0.16666668695327377,0.16666678970555987,0.16666655551286275,0.16666643629680675,0.16666679401783488
2266,8fe78ef6b53bba58241bfd9a37fe6a83a3cbdccc80c251c56707d56ac43f67d4,Healthy-Leaf(1399),4,0.9999999999999921,0.16666665208230252,0.16666666252411688,0.1666666412749362,0.16666668960876216,0.16666671416093953,0.16666664034894266
2267,f17b000ea8dbede4cbe3b7bb9dcecef81cb7c2ce9d9e5a0720da0aa59df727b7,Healthy-Leaf(1399),5,0.9999999999999847,0.16666668746821858,0.16666667262602816,0.16666670278466839,0.16666663403730905,0.16666659903616224,0.16666670404761352
2268,5b6bf5101a1caf53a0ebce249a54ae21668259e610a8287c4223c878bc77cb65,Healthy-Leaf(1399),5,0.9999999999999986,0.16666667136234944,0.16666666800639424,0.16666667482749456,0.16666665929295976,0.16666665139168313,0.16666667511911892
2269,a624217e9e977d974b550941cd13d612039e99b77bffe8ed00fa8299106b2894,Healthy-Leaf(1399),5,0.9999999999999317,0.166666711181032,0.1666666794337378,0.16666674393513714,0.16666659686390986,0.16666652196512768,0.16666674662105552
2270,a712abbe7aaf2bd65667862ad761684cb0c1f1889c7bbd0e0a113dd3dd7c4abc,Healthy-Leaf(1399),5,0.9999999999999992,0.16666666846635644,0.16666666717456946,0.1666666698080063,0.1666666638285186,0.16666666079663106,0.1666666699259181
2271,bbfa4eddc8beb15cb1f493c83f5598dd804dd38ab0a80e0b94f80deecb9c4019,Healthy-Leaf(1399),5,0.9999999999997491,0.16666675235133574,0.16666669120814864,0.1666668154703192,0.1666665322392837,0.1666663880529563,0.16666682067795643
2272,af82d0f3685469737f590c25ee7ded19c2dc97a523c0a9bd8efd795a10301b76,Healthy-Leaf(1399),4,0.9999999999999992,0.1666666648718717,0.16666666617049436,0.16666666352237142,0.16666666951027967,0.16666667253256973,0.16666666339241307
2273,64085986df87c6117bab68d409a65397cf3e0d9ed87cd68e3e4de56a132193c0,Healthy-Leaf(1399),5,0.9999999999999509,0.16666670432321473,0.166666677476997,0.16666673201420515,0.1666666076344648,0.16666654427645644,0.1666667342746618
2274,cb866676d6836532beebd260460241cbb4aadd2547833fabf1108e80e430a734,Healthy-Leaf(1399),5,0.9999999999998167,0.16666673984245617,0.16666668761266498,0.16666679376242488,0.1666665518468136,0.16666642871061405,0.1666667982250264
2275,8cdf14fa4b412d2666c3e31262b09fb00dd5429395f1d9bf1d0aa6814b442bc2,Healthy-Leaf(1399),5,0.9999999999997597,0.16666675047197624,0.16666669066362685,0.16666681221211885,0.16666653518068755,0.16666639415846543,0.1666668173131251
2276,8608d0accc5507dd24329296107887953f4cc1190abc6e41f4f4e23c4a264155,Healthy-Leaf(1399),4,0.9999999999999978,0.16666666038602784,0.16666666491674187,0.1666666556640403,0.1666666766100803,0.1666666871963441,0.16666665522676555
2277,44913cc3fe90e743d06a3ee5b63192a4eaea7960598448d7c7c8960b509518ca,Healthy-Leaf(1399),5,0.9999999999996203,0.16666677211532158,0.16666669687718758,0.16666684977170762,0.16666650125120785,0.1666663238131044,0.166666856171471
2278,d95b23fff67149e208af1b900be526e0debb75d3ffb8af14eee3f7e92f0c2e33,Healthy-Leaf(1399),5,0.9999999999999765,0.1666666925687073,0.16666667413854105,0.1666667115458967,0.16666662612744956,0.16666658255954503,0.16666671305986036
2279,e896b619e16559a8a51fa5415ddf6964390e9940307637e377c502d1fc76dff8,Healthy-Leaf(1399),5,0.9999999999998582,0.1666667309990499,0.16666668509988686,0.16666677836759752,0.16666656575636984,0.1666664575074021,0.1666667822696937
2280,c90a079b40938ccf5fb72c504aa21b36a83f33b92993e4a02b9d050afdfd755f,Healthy-Leaf(1399),5,0.9999999999999805,0.166666690226979,0.16666667344483488,0.1666667075305407,0.16666662975462496,0.16666659011522278,0.16666670892779767
2281,786d022f6252cb7fd4a3b0e01435e881e27947208bd1274d7a99e19ad5221f3e,Healthy-Leaf(1399),5,0.9999999999999845,0.16666668751915031,0.16666667265401314,0.16666670284765364,0.16666663398159456,0.16666659889914098,0.16666670409844733
2282,9a578c7ae00a5eb93d96cdd1aa7e7161966095e3cf8abb7cb55efdfb5549c94c,Healthy-Leaf(1399),5,0.9999999999999318,0.16666671117589743,0.16666667944073282,0.16666674391434844,0.1666665968844195,0.16666652199462936,0.16666674658997246
2283,8b6e6c9006ec6250ace8dc5975a81531a278a49f22987ce17ce3057eeded14b5,Healthy-Leaf(1399),4,0.9999999999999628,0.16666663398668152,0.16666665732358882,0.1666666098849267,0.16666671796499763,0.16666677296080598,0.16666660787899934
2284,83bfa2c37b65330cb6e8b225efbdae773199f12596d8657d7a73fca9fd0dff5b,Healthy-Leaf(1399),5,0.9999999999997844,0.16666674608822907,0.16666668941975948,0.16666680457477365,0.16666654208072323,0.16666640844033392,0.16666680939618073
2285,4b7e9310236bd11083e079ebfcbccf912781991c1dfa4f6d4f7db2bf24c69344,Healthy-Leaf(1399),5,0.9999999999999606,0.16666670032694422,0.16666667631454044,0.16666672510736683,0.16666661387228654,0.166666557233522,0.16666672714534
2286,6fd961c4cdef2f2085cdb28e9f2522b2462186f1d5c69903379abfd6061e7f69,Healthy-Leaf(1399),5,0.9999999999999879,0.16666668495046943,0.16666667190541296,0.16666669840944062,0.16666663798944054,0.16666660722633142,0.16666669951890506
2287,d72c603bb7c75114ead62703962135f357483637c2d062a3c0c92279d1b857ef,Healthy-Leaf(1399),5,0.9999999999999638,0.1666666989330718,0.1666666759404595,0.16666672263946763,0.16666661610409178,0.16666656181888398,0.16666672456402531
2288,21817d06138b23c587054856be1a65935e2a9382847a981379499866b463b782,Healthy-Leaf(1399),5,0.9999999999999689,0.1666666965411482,0.16666667524373546,0.16666671850744005,0.16666661983582545,0.16666656957197273,0.16666672029987809
2289,a52de3ce37915472915e1f7ed79bfc199be9d54016bc91dbc32f5db746c56214,Healthy-Leaf(1399),5,0.999999999999999,0.1666666697441932,0.16666666759189078,0.16666667192641912,0.16666666191855925,0.16666665675521303,0.16666667206372462
